id,uuid,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,user_name,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,place_town_name,place_county_name,place_state_name,place_country_name,place_admin1_name,place_admin2_name,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
215057194,fdda4f36-42ba-47a6-b7c8-9f35f7cfb208,2021/02/09 18:34,2021-02-09,2021-02-09 21:34:00 UTC,Brasilia,8132458,luazevedomartins,Luciana Azevedo Martins,2024-05-11 18:18:21 UTC,2024-05-12 12:33:23 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/215057194,https://inaturalist-open-data.s3.amazonaws.com/photos/380173282/medium.jpg,,,Filhote,1,0,FALSE,,"São Paulo, BR",-227.537.535.256,-44.780.926.104,200,,,,30258,,obscured,TRUE,,,,São José do Barreiro,São Paulo,Brazil,São Paulo,São José do Barreiro,Sagui-da-serra-escuro,Callithrix aurita,Sagui-da-serra-escuro,Mammalia,43375
215057195,be4fcbf6-7395-4cd8-a371-67447861452d,2020/11/20 14:59,2020-11-20,2020-11-20 17:59:00 UTC,Brasilia,8132458,luazevedomartins,Luciana Azevedo Martins,2024-05-11 18:18:21 UTC,2024-05-12 12:33:37 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/215057195,https://inaturalist-open-data.s3.amazonaws.com/photos/380173582/medium.png,,,,2,0,FALSE,,"São Paulo, BR",-226.344.890.002,-447.356.250.571,200,,,,30258,,obscured,TRUE,,,,São José do Barreiro,São Paulo,Brazil,São Paulo,São José do Barreiro,Sagui-da-serra-escuro,Callithrix aurita,Sagui-da-serra-escuro,Mammalia,43375
215057205,58170608-0c06-4981-a04b-5b2aeabcbddb,2021/04/06 21:14,2021-04-06,2021-04-07 00:14:00 UTC,Brasilia,8132458,luazevedomartins,Luciana Azevedo Martins,2024-05-11 18:18:22 UTC,2024-05-12 12:33:53 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/215057205,https://inaturalist-open-data.s3.amazonaws.com/photos/380173674/medium.jpg,,,,2,0,FALSE,,"São Paulo, BR",-227.144.098.059,-446.068.522.436,200,,,,30258,,obscured,TRUE,,,,São José do Barreiro,São Paulo,Brazil,São Paulo,São José do Barreiro,Sagui-da-serra-escuro,Callithrix aurita,Sagui-da-serra-escuro,Mammalia,43375
215057209,baaf51c1-bbba-468e-a2b0-4371a2ebcd20,2023/02/19 17:49,2023-02-19,2023-02-19 20:49:00 UTC,Brasilia,8132458,luazevedomartins,Luciana Azevedo Martins,2024-05-11 18:18:23 UTC,2024-05-12 12:34:10 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/215057209,https://inaturalist-open-data.s3.amazonaws.com/photos/380173941/medium.jpeg,,,Filhote,1,0,FALSE,,"São Paulo, BR",-226.579.667.797,-446.730.172.088,200,,,,30258,,obscured,TRUE,,,,São José do Barreiro,São Paulo,Brazil,São Paulo,São José do Barreiro,Sagui-da-serra-escuro,Callithrix aurita,Sagui-da-serra-escuro,Mammalia,43375
215057222,e9b79e73-9aab-4d33-a995-8d07943896a2,2023/03/01 14:59,2023-03-01,2023-03-01 17:59:00 UTC,Brasilia,8132458,luazevedomartins,Luciana Azevedo Martins,2024-05-11 18:18:25 UTC,2024-05-12 15:40:50 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/215057222,https://inaturalist-open-data.s3.amazonaws.com/photos/380173909/medium.jpeg,,,,2,0,FALSE,,"São Paulo, BR",-227.282.998.611,-447.906.410.352,200,,,,30258,,obscured,TRUE,,,,São José do Barreiro,São Paulo,Brazil,São Paulo,São José do Barreiro,Sagui-da-serra-escuro,Callithrix aurita,Sagui-da-serra-escuro,Mammalia,43375
215063642,ee2af050-e4b3-498d-98ab-a5f0b8f49590,2021/04/05 11:11,2021-04-05,2021-04-05 14:11:00 UTC,Brasilia,8132458,luazevedomartins,Luciana Azevedo Martins,2024-05-11 18:44:12 UTC,2024-05-12 12:35:06 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/215063642,https://inaturalist-open-data.s3.amazonaws.com/photos/380184265/medium.jpeg,,,,1,0,FALSE,,"São Paulo, BR",-227.372.831.275,-44.669.107.521,200,,,,30258,,obscured,TRUE,,,,São José do Barreiro,São Paulo,Brazil,São Paulo,São José do Barreiro,Sagui-da-serra-escuro,Callithrix aurita,Sagui-da-serra-escuro,Mammalia,43375
215063650,e189f74d-dbf2-4a42-85d2-5c187ee25031,2021/04/05 11:16,2021-04-05,2021-04-05 14:16:00 UTC,Brasilia,8132458,luazevedomartins,Luciana Azevedo Martins,2024-05-11 18:44:14 UTC,2024-05-12 12:35:22 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/215063650,https://inaturalist-open-data.s3.amazonaws.com/photos/380184878/medium.jpeg,,,,2,0,FALSE,,"São Paulo, BR",-227.001.220.536,-446.697.747.518,200,,,,30258,,obscured,TRUE,,,,São José do Barreiro,São Paulo,Brazil,São Paulo,São José do Barreiro,Sagui-da-serra-escuro,Callithrix aurita,Sagui-da-serra-escuro,Mammalia,43375
215083050,ec59c8f6-6508-4475-b6e0-43fbcd210271,2023/10/31 11:38,2023-10-31,2023-10-31 14:38:00 UTC,Brasilia,8132458,luazevedomartins,Luciana Azevedo Martins,2024-05-11 20:05:39 UTC,2024-05-12 12:35:59 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/215083050,https://inaturalist-open-data.s3.amazonaws.com/photos/380225744/medium.jpeg,,,,2,0,FALSE,,"São Paulo, BR",-227.168.803.313,-446.267.726.206,200,,,,30258,,obscured,TRUE,,,,São José do Barreiro,São Paulo,Brazil,São Paulo,São José do Barreiro,Sagui-da-serra-escuro,Callithrix aurita,Sagui-da-serra-escuro,Mammalia,43375
216644349,153fadb3-7046-470e-beb7-d133b54f1377,2024-05-18 13:07:54,2024-05-18,2024-05-18 16:07:54 UTC,Brasilia,6986721,bielbirdwatcher,Gabriel lima,2024-05-18 22:04:58 UTC,2024-05-21 20:00:25 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/216644349,https://inaturalist-open-data.s3.amazonaws.com/photos/383163058/medium.jpeg,,,,3,0,FALSE,2,"São Paulo, BR",-234.439.265.869,-466.411.334.307,11,,,,30175,,obscured,TRUE,gps,gps,,São Paulo,São Paulo,Brazil,São Paulo,São Paulo,Sagui-da-serra-escuro,Callithrix aurita,Sagui-da-serra-escuro,Mammalia,43375
216963917,d86a8432-4d5b-4896-9931-99d5caac717f,2024-05-19 13:04:52,2024-05-19,2024-05-19 16:04:52 UTC,Brasilia,3707324,jardelleite,Jardel Leite,2024-05-20 02:02:32 UTC,2024-05-20 12:24:31 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/216963917,https://inaturalist-open-data.s3.amazonaws.com/photos/383764952/medium.jpeg,,,,2,0,FALSE,2,"Minas Gerais, BR",-221.956.970.851,-451.190.259.163,201,,,,30318,,obscured,TRUE,gps,gps,,São Lourenço,Minas Gerais,Brazil,Minas Gerais,São Lourenço,Sagui-da-serra-escuro,Callithrix aurita,Sagui-da-serra-escuro,Mammalia,43375
219126752,68808cb8-8189-4ce3-804e-f3c9d1ba9f3e,2016/12/01 11:29,2016-12-01,2016-12-01 13:29:00 UTC,Brasilia,969034,ferrazds,Daniel Ferraz,2024-05-29 15:30:38 UTC,2024-06-02 23:46:54 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/219126752,https://inaturalist-open-data.s3.amazonaws.com/photos/387824553/medium.jpeg,,,Indivíduo com fenótipo de híbrido,1,0,FALSE,,"Minas Gerais, BR",-208.634.065.922,-4.215.678.415,4,,,,30434,,obscured,TRUE,,,,Tombos,Minas Gerais,Brazil,Minas Gerais,Tombos,Sagui-da-serra-escuro,Callithrix aurita,Sagui-da-serra-escuro,Mammalia,43375
219126755,f15e01dc-5ea1-4219-9330-56302f7cfa7c,2016/12/01 11:30,2016-12-01,2016-12-01 13:30:00 UTC,Brasilia,969034,ferrazds,Daniel Ferraz,2024-05-29 15:30:38 UTC,2024-06-02 17:33:57 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/219126755,https://inaturalist-open-data.s3.amazonaws.com/photos/387824546/medium.jpeg,,,Indivíduo com fenótipo de híbrido,1,0,FALSE,,"Minas Gerais, BR",-209.375.694.208,-420.217.855.819,4,,,,30434,,obscured,TRUE,,,,Tombos,Minas Gerais,Brazil,Minas Gerais,Tombos,Sagui-da-serra-escuro,Callithrix aurita,Sagui-da-serra-escuro,Mammalia,43375
219325486,c1a9980b-c3f7-4433-a775-986dc2a64747,2024-05-06 09:12:51,2024-05-06,2024-05-06 12:12:51 UTC,Brasilia,3754828,benlocco,Benjamim Sena,2024-05-30 14:28:17 UTC,2024-06-01 12:26:17 UTC,research,,https://www.inaturalist.org/observations/219325486,https://static.inaturalist.org/photos/388197838/medium.jpeg,,,,2,0,FALSE,2,"São Paulo, BR",-233.861.996.033,-459.862.809.761,30,,,,30196,,obscured,TRUE,gps,gps,,São José dos Campos,São Paulo,Brazil,São Paulo,São José dos Campos,Buffy-tufted-ear Marmoset,Callithrix aurita,Sagui-da-serra-escuro,Mammalia,43375
219555418,3ac90939-4dca-4654-8ba7-4cef0ea67445,2024-05-30 12:36:58-03:00,2024-05-30,2024-05-30 15:36:58 UTC,Brasilia,7732845,gabrieliauci,Gabriel Iauci,2024-05-31 16:23:18 UTC,2024-06-01 11:58:05 UTC,research,,https://www.inaturalist.org/observations/219555418,https://static.inaturalist.org/photos/388626123/medium.jpg,,,,1,0,FALSE,3,"São Paulo, BR",-235.234.862.929,-460.722.793.958,11940,,,,30175,obscured,obscured,TRUE,,,,Mogi das Cruzes,São Paulo,Brazil,São Paulo,Mogi das Cruzes,Sagui-da-serra-escuro,Callithrix aurita,Sagui-da-serra-escuro,Mammalia,43375
220010775,c9ffbaa4-43b7-46da-9cd4-6cc44f9b8b9f,2024/02/09 05:58,2024-02-09,2024-02-09 08:58:00 UTC,Brasilia,6474856,hbrodrigues,Humberto Rodrigues,2024-06-02 15:25:05 UTC,2024-06-03 17:11:38 UTC,research,,https://www.inaturalist.org/observations/220010775,https://static.inaturalist.org/photos/389472544/medium.jpg,,Paraty,,3,0,FALSE,,"Rio de Janeiro, BR",-228.007.923.693,-443.874.754.039,8,,,,30237,,obscured,TRUE,,,,Angra dos Reis,Rio de Janeiro,Brazil,Rio de Janeiro,Angra dos Reis,Sagui-da-serra-escuro,Callithrix aurita,Sagui-da-serra-escuro,Mammalia,43375
221017351,b904b92b-8dd7-4040-97be-8d25358ee662,2024-06-02 15:08:26,2024-06-02,2024-06-02 18:08:26 UTC,Brasilia,3991558,gilmar_ferreira,Palhas,2024-06-07 02:08:36 UTC,2024-06-07 04:36:15 UTC,research,,https://www.inaturalist.org/observations/221017351,https://static.inaturalist.org/photos/391367546/medium.jpeg,,,,1,0,FALSE,2,"São Paulo, BR",-232.922.076.566,-457.317.236.792,1110,,,,30196,,obscured,TRUE,gps,gps,,Paraibuna,São Paulo,Brazil,São Paulo,Paraibuna,Sagui-da-serra-escuro,Callithrix aurita,Sagui-da-serra-escuro,Mammalia,43375
221633622,dd4e83ee-6c93-485b-a1e3-a436c7662a88,2024-05-10 15:40:00,2024-05-10,2024-05-10 18:40:00 UTC,Brasilia,7167656,jazz_vieira,Jessica Vieira,2024-06-09 18:38:07 UTC,2025-01-10 15:52:50 UTC,research,,https://www.inaturalist.org/observations/221633622,https://static.inaturalist.org/photos/392509231/medium.jpeg,,,,2,0,FALSE,2,Brazil,-229.673.652.987,-463.808.733.856,200,,,,30237,,obscured,TRUE,gps,gps,,Extrema,Minas Gerais,Brazil,Minas Gerais,Extrema,Sagui-da-serra-escuro,Callithrix aurita,Sagui-da-serra-escuro,Mammalia,43375
222137533,1ebc78b0-7721-4699-b6b4-5babb85fa74c,2023/05/14 12:32,2023-05-14,2023-05-14 15:32:00 UTC,Brasilia,8258485,maripires,Marianne Pires,2024-06-11 23:38:22 UTC,2024-06-12 03:52:16 UTC,research,,https://www.inaturalist.org/observations/222137533,https://static.inaturalist.org/photos/393458278/medium.jpg,,,,1,0,FALSE,,"Minas Gerais, BR",-220.689.571.483,-452.257.735.724,61,,,,30318,,obscured,TRUE,,,,Conceição das Alagoas,Minas Gerais,Brazil,Minas Gerais,Conceição das Alagoas,Buffy-tufted-ear Marmoset,Callithrix aurita,Sagui-da-serra-escuro,Mammalia,43375
222520785,06ebe0a5-c51d-4fb1-9bb3-a56e37dc30c7,2024/04/27 08:35,2024-04-27,2024-04-27 11:35:00 UTC,Brasilia,874916,tomaz_melo,Tomaz Nascimento de Melo,2024-06-13 21:02:47 UTC,2024-06-14 12:17:30 UTC,research,CC0,https://www.inaturalist.org/observations/222520785,https://inaturalist-open-data.s3.amazonaws.com/photos/394180271/medium.jpg,,,"Em atividade conduzida pela Una Ecoturismo, São José dos Campos-SP, Brazil.",2,0,FALSE,,"São Paulo, BR",-233.780.934.087,-458.466.546.961,22371,,,,30196,,obscured,TRUE,,,,São José dos Campos,São Paulo,Brazil,São Paulo,São José dos Campos,Sagui-da-serra-escuro,Callithrix aurita,Sagui-da-serra-escuro,Mammalia,43375
223264937,7a68542a-8421-4329-a704-2f663c2d1f88,2024-06-16 11:38:51,2024-06-16,2024-06-16 14:38:51 UTC,Brasilia,969034,ferrazds,Daniel Ferraz,2024-06-17 03:36:20 UTC,2024-06-18 13:24:21 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/223264937,https://inaturalist-open-data.s3.amazonaws.com/photos/395574918/medium.jpeg,,,,2,0,FALSE,2,"Minas Gerais, BR",-20.932.121.837,-420.955.201.964,216,,,,30434,,obscured,TRUE,gps,gps,,Tombos,Minas Gerais,Brazil,Minas Gerais,Tombos,Sagui-da-serra-escuro,Callithrix aurita,Sagui-da-serra-escuro,Mammalia,43375
223785185,1931dcc6-f2c4-47ce-a3ec-88a7cac42d7c,2016/02/28 09:45,2016-02-28,2016-02-28 12:45:00 UTC,Brasilia,969034,ferrazds,Daniel Ferraz,2024-06-19 16:45:32 UTC,2024-06-20 10:32:10 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/223785185,https://inaturalist-open-data.s3.amazonaws.com/photos/396557229/medium.jpeg,,,,3,0,FALSE,,"Minas Gerais, BR",-209.374.599.447,-42.109.118.634,31,,,,30434,,obscured,TRUE,,,,Tombos,Minas Gerais,Brazil,Minas Gerais,Tombos,Sagui-da-serra-escuro,Callithrix aurita,Sagui-da-serra-escuro,Mammalia,43375
224303314,9b242c0b-7503-4824-8b94-e0529343cde7,2013/12/03,2013-12-03,,Brasilia,7645619,thomazraso,Thomaz Raso,2024-06-22 01:38:06 UTC,2024-06-23 00:16:22 UTC,research,,https://www.inaturalist.org/observations/224303314,https://static.inaturalist.org/photos/397529427/medium.jpg,,,,5,0,FALSE,,"São Paulo, BR",-224.472.378.064,-467.923.556.803,15,,,,30278,,obscured,TRUE,,,,Águas de Lindóia,São Paulo,Brazil,São Paulo,Águas de Lindóia,Sagui-da-serra-escuro,Callithrix aurita,Sagui-da-serra-escuro,Mammalia,43375
225533543,873a3280-efe0-4ab1-bab9-e5096b41e41f,2024/06/27 08:51,2024-06-27,2024-06-27 11:51:00 UTC,Brasilia,3252226,kowalske-ecology,Nick Kowalske,2024-06-27 16:04:50 UTC,2024-11-08 14:28:24 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/225533543,https://inaturalist-open-data.s3.amazonaws.com/photos/399866290/medium.jpeg,,,,2,0,FALSE,,"São Paulo, BR",-241.742.809.785,-470.758.182.772,,,,,30112,,obscured,TRUE,,,,Pedro de Toledo,São Paulo,Brazil,São Paulo,Pedro de Toledo,Buffy-tufted-ear Marmoset,Callithrix aurita,Sagui-da-serra-escuro,Mammalia,43375
227639481,5ffedc11-cda9-4547-a1da-18ae71bc2cbb,2015/09/24 09:22,2015-09-24,2015-09-24 12:22:00 UTC,Brasilia,8324334,felipemoreira,Felipe Moreira,2024-07-06 22:57:02 UTC,2024-07-06 22:58:52 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/227639481,https://inaturalist-open-data.s3.amazonaws.com/photos/403859294/medium.jpg,,,,1,0,FALSE,,"Minas Gerais, BR",-220.735.351.194,-450.403.447.017,2915,,,,30318,,obscured,TRUE,,,,São Lourenço,Minas Gerais,Brazil,Minas Gerais,São Lourenço,Sagui-da-serra-escuro,Callithrix aurita,Sagui-da-serra-escuro,Mammalia,43375
228415034,e23233e2-3ea8-4f2d-9156-4c1609fe0984,2024/06/02 09:02,2024-06-02,2024-06-02 12:02:00 UTC,Brasilia,5859391,thiagolyra,,2024-07-10 11:12:05 UTC,2025-04-21 18:20:42 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/228415034,https://inaturalist-open-data.s3.amazonaws.com/photos/405331730/medium.jpg,,,,3,0,FALSE,,Brazil,-208.689.429.567,-420.140.021.942,1370,,,,30434,,obscured,TRUE,,,,Porciúncula,Rio de Janeiro,Brazil,Rio de Janeiro,Porciúncula,Sagui-da-serra-escuro,Callithrix aurita,Sagui-da-serra-escuro,Mammalia,43375
229861077,fd589494-aa8c-411e-8786-f9401dcd8279,2021/03/27 16:09,2021-03-27,2021-03-27 19:09:00 UTC,Brasilia,2370114,ricardodanilo,Ricardo Danilo,2024-07-17 09:02:40 UTC,2025-05-02 21:41:09 UTC,research,,https://www.inaturalist.org/observations/229861077,https://static.inaturalist.org/photos/408070882/medium.jpg,,,,3,0,FALSE,,"Rio de Janeiro, BR",-211.166.867.496,-419.354.458.396,61,,,,30415,,obscured,TRUE,,,,Natividade,Rio de Janeiro,Brazil,Rio de Janeiro,Natividade,Sagui-da-serra-escuro,Callithrix aurita,Sagui-da-serra-escuro,Mammalia,43375
230842136,9f1ee23d-a16a-42a8-8903-d8100249f515,2024-07-21 09:36:23,2024-07-21,2024-07-21 12:36:23 UTC,Brasilia,3707324,jardelleite,Jardel Leite,2024-07-21 20:43:42 UTC,2024-07-22 01:42:34 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/230842136,https://inaturalist-open-data.s3.amazonaws.com/photos/409918587/medium.jpeg,,,,2,0,FALSE,2,"Rio de Janeiro, BR",-22.183.770.726,-427.043.509.168,760,,,,30318,,obscured,TRUE,gps,gps,,Sumidouro,Rio de Janeiro,Brazil,Rio de Janeiro,Sumidouro,Sagui-da-serra-escuro,Callithrix aurita,Sagui-da-serra-escuro,Mammalia,43375
234229944,cc109423-6b26-4d07-afc5-ec3d2419e45e,2024/07/31 09:05,2024-07-31,2024-07-31 12:05:00 UTC,Brasilia,5524468,gsbonfa,Gabriel Bonfa,2024-08-06 22:16:50 UTC,2024-08-15 12:50:42 UTC,research,,https://www.inaturalist.org/observations/234229944,,https://static.inaturalist.org/sounds/1154785.mp3?1722981493,,,1,0,FALSE,,"Minas Gerais, BR",-22.515.075.961,-456.152.144.657,5177,,,,30278,obscured,obscured,TRUE,,,,Conceição dos Ouros,Minas Gerais,Brazil,Minas Gerais,Conceição dos Ouros,Sagui-da-serra-escuro,Callithrix aurita,Sagui-da-serra-escuro,Mammalia,43375
234406720,28803935-b8d3-447f-bac8-819986a7a338,2024/07/31 08:54,2024-07-31,2024-07-31 11:54:00 UTC,Brasilia,5524468,gsbonfa,Gabriel Bonfa,2024-08-07 21:22:09 UTC,2024-08-11 10:27:14 UTC,research,,https://www.inaturalist.org/observations/234406720,https://static.inaturalist.org/photos/416704162/medium.jpg,,,,3,0,FALSE,,"Minas Gerais, BR",-225.841.419.911,-457.641.880.016,15,,,,30278,obscured,obscured,TRUE,,,,Conceição dos Ouros,Minas Gerais,Brazil,Minas Gerais,Conceição dos Ouros,Sagui-da-serra-escuro,Callithrix aurita,Sagui-da-serra-escuro,Mammalia,43375
235570597,7f3b79b1-7edb-4577-8995-4ce228fc3bb1,2024-07-06 13:24:13,2024-07-06,2024-07-06 16:24:13 UTC,Brasilia,5206464,allan_sfx,Allan Souza,2024-08-13 17:50:54 UTC,2024-08-14 11:35:30 UTC,research,,https://www.inaturalist.org/observations/235570597,https://static.inaturalist.org/photos/418968400/medium.jpeg,,,,3,0,FALSE,2,"São Paulo, BR",-228.519.893.814,-459.388.549.065,2407,,,,30237,,obscured,TRUE,gps,gps,,São José dos Campos,São Paulo,Brazil,São Paulo,São José dos Campos,Sagui-da-serra-escuro,Callithrix aurita,Sagui-da-serra-escuro,Mammalia,43375
235572691,fedad71e-e913-49d4-a07d-2745a11103de,2024-05-01 09:55:10,2024-05-01,2024-05-01 12:55:10 UTC,Brasilia,5206464,allan_sfx,Allan Souza,2024-08-13 18:01:58 UTC,2024-08-14 11:35:37 UTC,research,,https://www.inaturalist.org/observations/235572691,https://static.inaturalist.org/photos/418972743/medium.jpeg,,,,2,0,FALSE,2,"São Paulo, BR",-229.111.596.906,-458.055.740.174,5108,,,,30237,,obscured,TRUE,gps,gps,,São José dos Campos,São Paulo,Brazil,São Paulo,São José dos Campos,Sagui-da-serra-escuro,Callithrix aurita,Sagui-da-serra-escuro,Mammalia,43375
235632049,b08d757d-3a68-4460-a2b3-dfa96907e253,2024-07-24 11:21:49,2024-07-24,2024-07-24 14:21:49 UTC,Brasilia,7837196,rafaelaugust0,Rafael Augusto,2024-08-13 23:50:39 UTC,2025-02-01 11:48:34 UTC,research,,https://www.inaturalist.org/observations/235632049,https://static.inaturalist.org/photos/419083376/medium.jpeg,,,,2,0,FALSE,2,"São Paulo, BR",-232.243.625.151,-457.504.520.234,6369,,,,30196,,obscured,TRUE,gps,gps,,Paraibuna,São Paulo,Brazil,São Paulo,Paraibuna,Sagui-da-serra-escuro,Callithrix aurita,Sagui-da-serra-escuro,Mammalia,43375
235640385,abdbc06d-3322-4297-959e-121e4fa04f10,2024-05-31 14:48:06,2024-05-31,2024-05-31 17:48:06 UTC,Brasilia,7837196,rafaelaugust0,Rafael Augusto,2024-08-14 00:57:30 UTC,2024-08-14 11:36:11 UTC,research,,https://www.inaturalist.org/observations/235640385,https://static.inaturalist.org/photos/419100863/medium.jpeg,,,,2,0,FALSE,2,"São Paulo, BR",-232.336.271.456,-458.223.949.366,22394,,,,30196,,obscured,TRUE,gps,gps,,São José dos Campos,São Paulo,Brazil,São Paulo,São José dos Campos,Sagui-da-serra-escuro,Callithrix aurita,Sagui-da-serra-escuro,Mammalia,43375
235897746,ee4f21fe-beb2-4bb6-bbfd-62347a2dc258,2024-05-31 15:34:16,2024-05-31,2024-05-31 18:34:16 UTC,Brasilia,7837196,rafaelaugust0,Rafael Augusto,2024-08-15 13:03:03 UTC,2024-08-16 12:51:02 UTC,research,,https://www.inaturalist.org/observations/235897746,https://static.inaturalist.org/photos/419597261/medium.jpeg,,,,3,0,FALSE,2,"São Paulo, BR",-232.313.972.101,-45.893.732.821,22394,,,,30196,,obscured,TRUE,gps,gps,,São José dos Campos,São Paulo,Brazil,São Paulo,São José dos Campos,Sagui-da-serra-escuro,Callithrix aurita,Sagui-da-serra-escuro,Mammalia,43375
236236972,34faddd2-3d0e-48a5-85b8-49e44ff43915,2024/08/15 12:07,2024-08-15,2024-08-15 15:07:00 UTC,Brasilia,5300719,gustavodallaqua,Gustavo Dallaqua,2024-08-17 08:54:53 UTC,2024-08-17 11:39:31 UTC,research,,https://www.inaturalist.org/observations/236236972,https://static.inaturalist.org/photos/420255489/medium.jpg,,,,3,0,FALSE,,"Rio de Janeiro, BR",-224.392.452.726,-42.924.815.135,180,,,,30278,,obscured,TRUE,,,,Teresópolis,Rio de Janeiro,Brazil,Rio de Janeiro,Teresópolis,Buffy-tufted-ear Marmoset,Callithrix aurita,Sagui-da-serra-escuro,Mammalia,43375
236777532,3bc82b04-c469-4947-aa90-08bc1586f283,2024-08-18 09:09:18-03:00,2024-08-18,2024-08-18 12:09:18 UTC,Brasilia,5700794,cecilio7,Cecilio Jr.,2024-08-19 19:37:30 UTC,2024-08-20 17:41:20 UTC,research,,https://www.inaturalist.org/observations/236777532,https://static.inaturalist.org/photos/421290075/medium.jpeg,,,,4,0,FALSE,3,"Rio de Janeiro, BR",-225.952.728.608,-43.059.838.792,1436,,,,30278,,obscured,TRUE,,,,Petrópolis,Rio de Janeiro,Brazil,Rio de Janeiro,Petrópolis,Sagui-da-serra-escuro,Callithrix aurita,Sagui-da-serra-escuro,Mammalia,43375
239901541,b282cac1-70cf-45b2-8645-7ef94e987abd,2024/09/03 22:45,2024-09-03,2024-09-04 01:45:00 UTC,Brasilia,5095657,marcus_costa,Marcus Vinicius Costa,2024-09-05 02:20:09 UTC,2024-09-08 19:44:03 UTC,research,,https://www.inaturalist.org/observations/239901541,https://static.inaturalist.org/photos/427335678/medium.jpeg,,,"Bicho muito diferente, foi registrado em uma passarinhada na região de Serrania MG. ",2,0,FALSE,,"Minas Gerais, BR",-215.607.560.283,-461.195.146.879,35,,,,30377,,obscured,TRUE,,,,Serranópolis de Minas,Minas Gerais,Brazil,Minas Gerais,Serranópolis de Minas,Buffy-tufted-ear Marmoset,Callithrix aurita,Sagui-da-serra-escuro,Mammalia,43375
240571668,5ff705c1-86b1-460c-86fd-77f5aa2959a4,2024-09-02 16:11:08,2024-09-02,2024-09-02 19:11:08 UTC,Brasilia,7742220,miguelpodas,Miguel,2024-09-08 16:37:36 UTC,2025-04-07 22:09:23 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/240571668,https://inaturalist-open-data.s3.amazonaws.com/photos/428623834/medium.jpeg,,,,1,0,FALSE,2,"São Paulo, BR",-232.151.449.738,-46.286.829.545,38,,,,30196,,obscured,TRUE,,,,Aruja,São Paulo,Brazil,São Paulo,Aruja,Sagui-da-serra-escuro,Callithrix aurita,Sagui-da-serra-escuro,Mammalia,43375
242289486,f2b91061-78ac-4e88-80fb-43fa5411482d,2021/02/27 11:20,2021-02-27,2021-02-27 14:20:00 UTC,Brasilia,6802035,gabimarinho,Gabriela Marinho,2024-09-17 14:11:58 UTC,2024-09-17 15:54:39 UTC,research,,https://www.inaturalist.org/observations/242289486,https://static.inaturalist.org/photos/431937678/medium.jpg,,,,2,0,FALSE,,"São Paulo, BR",-232.475.896.407,-470.695.631.027,863,,,,30196,,obscured,TRUE,,,,Cabreúva,São Paulo,Brazil,São Paulo,Cabreúva,Sagui-da-serra-escuro,Callithrix aurita,Sagui-da-serra-escuro,Mammalia,43375
242289492,b08faea8-11ff-4c8e-a0cf-af34a793f31a,2021/02/27 11:17,2021-02-27,2021-02-27 14:17:00 UTC,Brasilia,6802035,gabimarinho,Gabriela Marinho,2024-09-17 14:11:59 UTC,2024-09-17 15:54:42 UTC,research,,https://www.inaturalist.org/observations/242289492,https://static.inaturalist.org/photos/431937681/medium.jpg,,,,2,0,FALSE,,"São Paulo, BR",-232.808.946.036,-471.954.587.542,772,,,,30196,,obscured,TRUE,,,,Cabreúva,São Paulo,Brazil,São Paulo,Cabreúva,Sagui-da-serra-escuro,Callithrix aurita,Sagui-da-serra-escuro,Mammalia,43375
242289493,2e5e0d82-49ee-4139-a575-220617743807,2021/02/27 11:14,2021-02-27,2021-02-27 14:14:00 UTC,Brasilia,6802035,gabimarinho,Gabriela Marinho,2024-09-17 14:11:59 UTC,2024-09-17 15:54:45 UTC,research,,https://www.inaturalist.org/observations/242289493,https://static.inaturalist.org/photos/431937682/medium.jpg,,,,2,0,FALSE,,"São Paulo, BR",-233.075.419.365,-470.902.458.747,747,,,,30196,,obscured,TRUE,,,,Cabreúva,São Paulo,Brazil,São Paulo,Cabreúva,Sagui-da-serra-escuro,Callithrix aurita,Sagui-da-serra-escuro,Mammalia,43375
